# PD Controller Data Log (Direct Dynamixel Control)
# Kp: 40.0, Kd: 1.025
# Time(s), Reference(rad), Current(rad), Error(rad), Effort
1.9517, -0.500000, -0.521553, 0.021553, 0.862139
1.9837, -0.500000, -0.521553, 0.021553, 0.862139
2.0157, -0.500000, -0.521553, 0.021553, 0.862139
2.0477, -0.500000, -0.521553, 0.021553, 0.862139
2.0796, -0.500000, -0.521553, 0.021553, 0.862139
2.1117, -0.500000, -0.521553, 0.021553, 0.862139
2.1437, -0.500000, -0.521553, 0.021553, 0.862139
2.1757, -0.500000, -0.521553, 0.021553, 0.862139
2.2077, -0.500000, -0.521553, 0.021553, 0.862139
2.2397, -0.500000, -0.521553, 0.021553, 0.862139
2.2717, -0.500000, -0.521553, 0.021553, 0.862139
2.3037, -0.500000, -0.521553, 0.021553, 0.862139
2.3356, -0.500000, -0.521553, 0.021553, 0.862139
2.3677, -0.500000, -0.521553, 0.021553, 0.862139
2.3997, -0.500000, -0.521553, 0.021553, 0.862139
2.4317, -0.500000, -0.521553, 0.021553, 0.862139
2.4637, -0.500000, -0.521553, 0.021553, 0.862139
2.4957, -0.500000, -0.521553, 0.021553, 0.862139
2.5277, -0.500000, -0.521553, 0.021553, 0.862139
2.5597, -0.500000, -0.521553, 0.021553, 0.862139
2.5917, -0.500000, -0.521553, 0.021553, 0.862139
2.6236, -0.500000, -0.521553, 0.021553, 0.862139
2.6557, -0.500000, -0.521553, 0.021553, 0.862139
2.6877, -0.500000, -0.521553, 0.021553, 0.862139
2.7197, -0.500000, -0.521553, 0.021553, 0.862139
2.7517, -0.500000, -0.521553, 0.021553, 0.862139
2.7837, -0.500000, -0.521553, 0.021553, 0.862139
2.8157, -0.500000, -0.521553, 0.021553, 0.862139
2.8477, -0.500000, -0.521553, 0.021553, 0.862139
2.8797, -0.500000, -0.521553, 0.021553, 0.862139
2.9117, -0.500000, -0.521553, 0.021553, 0.862139
2.9437, -0.500000, -0.521553, 0.021553, 0.862139
2.9756, -0.500000, -0.521553, 0.021553, 0.862139
3.0076, -0.500000, -0.521553, 0.021553, 0.862139
3.0396, -0.500000, -0.521553, 0.021553, 0.862139
3.0716, -0.500000, -0.521553, 0.021553, 0.862139
3.1036, -0.000000, -0.521553, 0.521553, 5.000000
3.1356, -0.000000, -0.518486, 0.518486, 5.000000
3.1676, -0.000000, -0.489340, 0.489340, 5.000000
3.1996, -0.000000, -0.435651, 0.435651, 5.000000
3.2316, -0.000000, -0.354350, 0.354350, 5.000000
3.2636, -0.000000, -0.246971, 0.246971, -1.127476
3.2955, -0.000000, -0.119651, 0.119651, -5.000000
3.3276, -0.000000, -0.016874, 0.016874, -5.000000
3.3596, -0.000000, 0.039884, -0.039884, -5.000000
3.3916, -0.000000, 0.056757, -0.056757, -3.999855
3.4235, -0.000000, 0.035282, -0.035282, 0.790000
3.4555, -0.000000, -0.006136, 0.006136, 4.490729
3.4875, -0.000000, -0.029146, 0.029146, 3.524321
3.5195, -0.000000, -0.016874, 0.016874, -0.582913
3.5515, -0.000000, 0.018408, -0.018408, -4.352670
3.5835, -0.000000, 0.033748, -0.033748, -2.922233
3.6155, -0.000000, 0.024544, -0.024544, -0.038350
3.6475, -0.000000, 0.003068, -0.003068, 2.078544
3.6795, -0.000000, -0.010738, 0.010738, 1.844612
3.7115, -0.000000, -0.006136, 0.006136, -0.226262
3.7435, -0.000000, 0.007670, -0.007670, -1.721893
3.7755, -0.000000, 0.015340, -0.015340, -1.399757
3.8075, -0.000000, 0.010738, -0.010738, 0.042184
3.8395, -0.000000, 0.004602, -0.004602, 0.444854
3.8715, -0.000000, 0.000000, -0.000000, 0.471699
3.9035, -0.000000, 0.001534, -0.001534, -0.218592
3.9355, -0.000000, 0.007670, -0.007670, -0.935728
3.9675, -0.000000, 0.009204, -0.009204, -0.525388
3.9995, -0.000000, 0.004602, -0.004602, 0.287621
4.0315, -0.000000, -0.004602, 0.004602, 1.127476
4.0635, -0.000000, -0.006136, 0.006136, 0.402670
4.0955, -0.000000, 0.001534, -0.001534, -0.847524
4.1275, -0.000000, 0.015340, -0.015340, -2.028690
4.1595, -0.000000, 0.021476, -0.021476, -1.487961
4.1915, -0.000000, 0.012272, -0.012272, 0.452524
4.2235, -0.000000, -0.001534, 0.001534, 1.476457
4.2555, -0.000000, -0.010738, 0.010738, 1.372913
4.2875, -0.000000, -0.006136, 0.006136, -0.226262
4.3195, -0.000000, 0.009204, -0.009204, -1.940486
4.3515, -0.000000, 0.021476, -0.021476, -2.116893
4.3835, -0.000000, 0.013806, -0.013806, 0.233932
4.4155, -0.000000, -0.001534, 0.001534, 1.633690
4.4475, -0.000000, -0.010738, 0.010738, 1.372913
4.4795, -0.000000, -0.004602, 0.004602, -0.444854
4.5116, -0.000000, 0.010738, -0.010738, -2.001845
4.5436, -0.000000, 0.021476, -0.021476, -1.959660
4.5756, -0.000000, 0.015340, -0.015340, 0.015340
4.6075, -0.000000, 0.003068, -0.003068, 1.135146
4.6396, -0.000000, -0.006136, 0.006136, 1.188835
4.6716, -0.000000, -0.001534, 0.001534, -0.410340
4.7036, -0.000000, 0.010738, -0.010738, -1.687379
4.7356, -0.000000, 0.019942, -0.019942, -1.741068
4.7676, -0.000000, 0.013806, -0.013806, 0.076699
4.7996, -0.000000, 0.000000, -0.000000, 1.415097
4.8316, -0.000000, -0.007670, 0.007670, 1.092961
4.8636, -0.000000, -0.001534, 0.001534, -0.567573
4.8956, -0.000000, 0.013806, -0.013806, -2.124563
4.9276, -0.000000, 0.024544, -0.024544, -2.082379
4.9595, -0.000000, 0.016874, -0.016874, 0.111214
4.9916, -0.000000, 0.001534, -0.001534, 1.510971
5.0235, -0.000000, -0.009204, 0.009204, 1.468787
5.0556, -0.000000, -0.003068, 0.003068, -0.506214
5.0875, -0.000000, 0.013806, -0.013806, -2.281796
5.1195, -0.000000, 0.024544, -0.024544, -2.082379
5.1515, -0.000000, 0.018408, -0.018408, -0.107379
5.1835, -0.000000, 0.003068, -0.003068, 1.449612
5.2155, -0.000000, -0.009204, 0.009204, 1.626020
5.2475, -0.000000, -0.009204, 0.009204, 0.368155
5.2795, -0.000000, 0.006136, -0.006136, -1.817767
5.3114, -0.000000, 0.026078, -0.026078, -3.087136
5.3434, -0.000000, 0.027612, -0.027612, -1.261699
5.3754, -0.000000, 0.009204, -0.009204, 1.518641
5.4074, -0.000000, -0.012272, 0.012272, 2.692136
5.4394, -0.000000, -0.021476, 0.021476, 1.802427
5.4715, -0.000000, -0.004602, 0.004602, -1.545486
5.5035, -0.000000, 0.021476, -0.021476, -3.531991
5.5354, -0.000000, 0.036816, -0.036816, -3.044952
5.5674, -0.000000, 0.021476, -0.021476, 0.713301
5.5994, -0.000000, -0.004602, 0.004602, 2.857039
5.6314, -0.000000, -0.021476, 0.021476, 2.588593
5.6634, -0.000000, -0.010738, 0.010738, -0.671117
5.6954, -0.000000, 0.013806, -0.013806, -3.067962
5.7274, -0.000000, 0.030680, -0.030680, -2.956748
5.7594, -0.000000, 0.023010, -0.023010, -0.134223
5.7914, -0.000000, 0.003068, -0.003068, 1.921311
5.8234, -0.000000, -0.009204, 0.009204, 1.626020
5.8554, -0.000000, 0.000000, -0.000000, -0.943398
5.8874, -0.000000, 0.015340, -0.015340, -2.185923
5.9194, -0.000000, 0.024544, -0.024544, -1.925146
5.9514, -0.000000, 0.016874, -0.016874, 0.111214
5.9834, -0.000000, 0.000000, -0.000000, 1.729563
6.0154, -0.000000, -0.010738, 0.010738, 1.530146
6.0474, -0.000000, -0.003068, 0.003068, -0.663447
6.0794, -0.000000, 0.012272, -0.012272, -2.063204
6.1114, -0.000000, 0.024544, -0.024544, -2.239612
6.1434, -0.000000, 0.015340, -0.015340, 0.329806
6.1754, -0.000000, 0.000000, -0.000000, 1.572330
6.2074, -0.000000, -0.010738, 0.010738, 1.530146
6.2394, -0.000000, -0.006136, 0.006136, -0.226262
6.2714, -0.000000, 0.010738, -0.010738, -2.159078
6.3034, -0.000000, 0.021476, -0.021476, -1.959660
6.3354, -0.000000, 0.013806, -0.013806, 0.233932
6.3674, -0.000000, 0.000000, -0.000000, 1.415097
6.3994, -0.000000, -0.010738, 0.010738, 1.530146
6.4314, -0.000000, -0.004602, 0.004602, -0.444854
6.4634, -0.000000, 0.010738, -0.010738, -2.001845
6.4954, -0.000000, 0.021476, -0.021476, -1.959660
6.5274, -0.000000, 0.015340, -0.015340, 0.015340
6.5594, -0.000000, 0.001534, -0.001534, 1.353738
6.5914, -0.000000, -0.006136, 0.006136, 1.031602
6.6234, -0.000000, -0.003068, 0.003068, -0.191748
6.6554, -0.000000, 0.009204, -0.009204, -1.626020
6.6874, -0.000000, 0.018408, -0.018408, -1.679709
6.7194, -0.000000, 0.010738, -0.010738, 0.356651
6.7514, -0.000000, -0.001534, 0.001534, 1.319223
6.7834, -0.000000, -0.009204, 0.009204, 1.154321
6.8154, -0.000000, -0.003068, 0.003068, -0.506214
6.8474, -0.000000, 0.012272, -0.012272, -2.063204
6.8794, -0.000000, 0.021476, -0.021476, -1.802427
6.9114, -0.000000, 0.016874, -0.016874, -0.203252
6.9434, -0.000000, 0.000000, -0.000000, 1.729563
6.9754, -0.000000, -0.013806, 0.013806, 1.967330
7.0074, -0.000000, -0.010738, 0.010738, 0.115049
7.0394, -0.000000, 0.004602, -0.004602, -1.756408
7.0714, -0.000000, 0.016874, -0.016874, -1.932816
7.1034, -0.000000, 0.010738, -0.010738, 0.199418
7.1353, -0.000000, 0.000000, -0.000000, 1.100631
7.1673, -0.000000, -0.009204, 0.009204, 1.311554
7.1994, -0.000000, -0.004602, 0.004602, -0.287621
7.2314, -0.000000, 0.010738, -0.010738, -2.001845
7.2634, -0.000000, 0.021476, -0.021476, -1.959660
7.2954, -0.000000, 0.013806, -0.013806, 0.233932
7.3274, -0.000000, 0.000000, -0.000000, 1.415097
7.3594, -0.000000, -0.010738, 0.010738, 1.530146
7.3914, -0.000000, -0.003068, 0.003068, -0.663447
7.4234, -0.000000, 0.012272, -0.012272, -2.063204
7.4554, -0.000000, 0.024544, -0.024544, -2.239612
7.4874, -0.000000, 0.016874, -0.016874, 0.111214
7.5194, -0.000000, 0.000000, -0.000000, 1.729563
7.5514, -0.000000, -0.010738, 0.010738, 1.530146
7.5834, -0.000000, -0.003068, 0.003068, -0.663447
7.6154, -0.000000, 0.013806, -0.013806, -2.281796
7.6474, -0.000000, 0.026078, -0.026078, -2.300971
7.6794, -0.000000, 0.019942, -0.019942, -0.168738
7.7114, -0.000000, 0.003068, -0.003068, 1.606845
7.7434, -0.000000, -0.007670, 0.007670, 1.407427
7.7754, -0.000000, 0.000000, -0.000000, -0.786165
7.8074, -0.000000, 0.015340, -0.015340, -2.185923
7.8394, -0.000000, 0.027612, -0.027612, -2.362330
7.8713, -0.000000, 0.018408, -0.018408, 0.207087
7.9033, -0.000000, 0.003068, -0.003068, 1.449612
7.9353, -0.000000, -0.009204, 0.009204, 1.626020
7.9673, -0.000000, -0.003068, 0.003068, -0.506214
7.9993, -0.000000, 0.013806, -0.013806, -2.281796
8.0313, -0.000000, 0.024544, -0.024544, -2.082379
8.0633, -0.000000, 0.016874, -0.016874, 0.111214
8.0953, -0.000000, 0.001534, -0.001534, 1.510971
8.1273, -0.000000, -0.010738, 0.010738, 1.687379
8.1593, -0.000000, -0.003068, 0.003068, -0.663447
8.1913, -0.000000, 0.013806, -0.013806, -2.281796
8.2233, -0.000000, 0.026078, -0.026078, -2.300971
8.2553, -0.000000, 0.018408, -0.018408, 0.049854
8.2873, -0.000000, 0.001534, -0.001534, 1.668204
8.3193, -0.000000, -0.009204, 0.009204, 1.468787
8.3513, -0.000000, -0.003068, 0.003068, -0.506214
8.3833, -0.000000, 0.010738, -0.010738, -1.844612
8.4153, -0.000000, 0.023010, -0.023010, -2.178253
8.4473, -0.000000, 0.016874, -0.016874, -0.046019
8.4793, -0.000000, 0.003068, -0.003068, 1.292379
8.5113, -0.000000, -0.006136, 0.006136, 1.188835
8.5433, -0.000000, -0.003068, 0.003068, -0.191748
8.5753, -0.000000, 0.010738, -0.010738, -1.844612
8.6073, -0.000000, 0.021476, -0.021476, -1.959660
8.6393, -0.000000, 0.013806, -0.013806, 0.233932
8.6713, -0.000000, 0.000000, -0.000000, 1.415097
8.7033, -0.000000, -0.009204, 0.009204, 1.311554
8.7353, -0.000000, -0.004602, 0.004602, -0.287621
8.7673, -0.000000, 0.010738, -0.010738, -2.001845
8.7993, -0.000000, 0.021476, -0.021476, -1.959660
8.8313, -0.000000, 0.015340, -0.015340, 0.015340
8.8633, -0.000000, 0.001534, -0.001534, 1.353738
8.8953, -0.000000, -0.007670, 0.007670, 1.250194
8.9273, -0.000000, -0.001534, 0.001534, -0.567573
8.9594, -0.000000, 0.012272, -0.012272, -1.905971
8.9913, -0.000000, 0.024544, -0.024544, -2.239612
9.0233, -0.000000, 0.015340, -0.015340, 0.329806
9.0552, -0.000000, -0.001534, 0.001534, 1.790923
9.0873, -0.000000, -0.012272, 0.012272, 1.591505
9.1193, -0.000000, -0.006136, 0.006136, -0.383495
9.1514, -0.000000, 0.010738, -0.010738, -2.159078
9.1833, -0.000000, 0.024544, -0.024544, -2.396845
9.2153, -0.000000, 0.016874, -0.016874, 0.111214
9.2473, -0.000000, 0.001534, -0.001534, 1.510971
9.2793, -0.000000, -0.007670, 0.007670, 1.250194
9.3113, -0.000000, -0.001534, 0.001534, -0.567573
9.3432, -0.000000, 0.012272, -0.012272, -1.905971
9.3752, -0.000000, 0.023010, -0.023010, -2.021020
9.4072, -0.000000, 0.015340, -0.015340, 0.172573
9.4392, -0.000000, 0.000000, -0.000000, 1.572330
9.4712, -0.000000, -0.010738, 0.010738, 1.530146
9.5032, -0.000000, -0.004602, 0.004602, -0.444854
9.5352, -0.000000, 0.013806, -0.013806, -2.439029
9.5672, -0.000000, 0.026078, -0.026078, -2.300971
9.5992, -0.000000, 0.016874, -0.016874, 0.268447
9.6312, -0.000000, 0.001534, -0.001534, 1.510971
9.6632, -0.000000, -0.010738, 0.010738, 1.687379
9.6952, -0.000000, -0.004602, 0.004602, -0.444854
9.7272, -0.000000, 0.010738, -0.010738, -2.001845
9.7592, -0.000000, 0.021476, -0.021476, -1.959660
9.7912, -0.000000, 0.013806, -0.013806, 0.233932
9.8232, -0.000000, 0.000000, -0.000000, 1.415097
9.8552, -0.000000, -0.010738, 0.010738, 1.530146
9.8872, -0.000000, -0.004602, 0.004602, -0.444854
9.9192, -0.000000, 0.012272, -0.012272, -2.220437
9.9512, -0.000000, 0.024544, -0.024544, -2.239612
9.9832, -0.000000, 0.016874, -0.016874, 0.111214
10.0152, -0.000000, 0.000000, -0.000000, 1.729563
10.0472, -0.000000, -0.010738, 0.010738, 1.530146
10.0792, -0.000000, -0.004602, 0.004602, -0.444854
10.1112, -0.000000, 0.012272, -0.012272, -2.220437
10.1432, -0.000000, 0.024544, -0.024544, -2.239612
10.1752, -0.000000, 0.016874, -0.016874, 0.111214
10.2072, -0.000000, -0.001534, 0.001534, 1.948156
10.2392, -0.000000, -0.012272, 0.012272, 1.591505
10.2712, -0.000000, -0.004602, 0.004602, -0.602087
10.3032, -0.000000, 0.013806, -0.013806, -2.439029
10.3352, -0.000000, 0.027612, -0.027612, -2.519563
10.3672, -0.000000, 0.018408, -0.018408, 0.207087
10.3992, -0.000000, 0.000000, -0.000000, 1.886796
10.4312, -0.000000, -0.013806, 0.013806, 1.967330
10.4632, -0.000000, -0.006136, 0.006136, -0.540728
10.4952, -0.000000, 0.013806, -0.013806, -2.596262
10.5272, -0.000000, 0.029146, -0.029146, -2.738156
10.5592, -0.000000, 0.021476, -0.021476, -0.072864
10.5911, -0.000000, 0.003068, -0.003068, 1.764078
10.6232, -0.000000, -0.009204, 0.009204, 1.626020
10.6551, -0.000000, -0.001534, 0.001534, -0.724806
10.6871, -0.000000, 0.016874, -0.016874, -2.561748
10.7191, -0.000000, 0.029146, -0.029146, -2.423690
10.7511, -0.000000, 0.019942, -0.019942, 0.145728
10.7831, -0.000000, 0.001534, -0.001534, 1.825437
10.8151, -0.000000, -0.010738, 0.010738, 1.687379
10.8471, -0.000000, -0.004602, 0.004602, -0.444854
10.8791, -0.000000, 0.013806, -0.013806, -2.439029
10.9111, -0.000000, 0.026078, -0.026078, -2.300971
10.9431, -0.000000, 0.016874, -0.016874, 0.268447
10.9751, -0.000000, 0.000000, -0.000000, 1.729563
11.0071, -0.000000, -0.010738, 0.010738, 1.530146
11.0391, -0.000000, -0.006136, 0.006136, -0.226262
11.0711, -0.000000, 0.012272, -0.012272, -2.377670
11.1031, -0.000000, 0.024544, -0.024544, -2.239612
11.1351, -0.000000, 0.015340, -0.015340, 0.329806
11.1671, -0.000000, 0.000000, -0.000000, 1.572330
11.1991, -0.000000, -0.012272, 0.012272, 1.748738
11.2311, -0.000000, -0.007670, 0.007670, -0.164903
11.2631, -0.000000, 0.009204, -0.009204, -2.097719
11.2951, -0.000000, 0.019942, -0.019942, -1.898301
11.3271, -0.000000, 0.013806, -0.013806, 0.076699
11.3591, -0.000000, 0.000000, -0.000000, 1.415097
11.3911, -0.000000, -0.010738, 0.010738, 1.530146
11.4231, -0.000000, -0.001534, 0.001534, -0.882039
11.4551, -0.000000, 0.015340, -0.015340, -2.343156
11.4871, -0.000000, 0.029146, -0.029146, -2.580923
11.5191, -0.000000, 0.018408, -0.018408, 0.364320
11.5511, -0.000000, 0.000000, -0.000000, 1.886796
11.5831, -0.000000, -0.012272, 0.012272, 1.748738
11.6151, -0.000000, -0.006136, 0.006136, -0.383495
11.6471, -0.000000, 0.012272, -0.012272, -2.377670
11.6791, -0.000000, 0.026078, -0.026078, -2.458204
11.7111, -0.000000, 0.018408, -0.018408, 0.049854
11.7431, -0.000000, 0.001534, -0.001534, 1.668204
11.7751, -0.000000, -0.010738, 0.010738, 1.687379
11.8071, -0.000000, -0.004602, 0.004602, -0.444854
11.8391, -0.000000, 0.013806, -0.013806, -2.439029
11.8711, -0.000000, 0.026078, -0.026078, -2.300971
11.9031, -0.000000, 0.018408, -0.018408, 0.049854
11.9351, -0.000000, 0.001534, -0.001534, 1.668204
11.9671, -0.000000, -0.010738, 0.010738, 1.687379
11.9991, -0.000000, -0.003068, 0.003068, -0.663447
12.0311, -0.000000, 0.012272, -0.012272, -2.063204
12.0631, -0.000000, 0.024544, -0.024544, -2.239612
12.0951, -0.000000, 0.016874, -0.016874, 0.111214
12.1271, -0.000000, 0.001534, -0.001534, 1.510971
12.1591, -0.000000, -0.010738, 0.010738, 1.687379
12.1911, -0.000000, -0.004602, 0.004602, -0.444854
12.2231, -0.000000, 0.010738, -0.010738, -2.001845
12.2551, -0.000000, 0.023010, -0.023010, -2.178253
12.2871, -0.000000, 0.016874, -0.016874, -0.046019
12.3191, -0.000000, 0.001534, -0.001534, 1.510971
12.3511, -0.000000, -0.007670, 0.007670, 1.250194
12.3830, -0.000000, -0.001534, 0.001534, -0.567573
12.4150, -0.000000, 0.012272, -0.012272, -1.905971
12.4471, -0.000000, 0.023010, -0.023010, -2.021020
12.4790, -0.000000, 0.016874, -0.016874, -0.046019
12.5110, -0.000000, 0.003068, -0.003068, 1.292379
12.5430, -0.000000, -0.006136, 0.006136, 1.188835
12.5750, -0.000000, -0.003068, 0.003068, -0.191748
12.6070, -0.000000, 0.010738, -0.010738, -1.844612
12.6390, -0.000000, 0.018408, -0.018408, -1.522476
12.6710, -0.000000, 0.012272, -0.012272, 0.138058
12.7030, -0.000000, 0.000000, -0.000000, 1.257864
12.7352, -0.000000, -0.007670, 0.007670, 1.092961
12.7671, -0.000000, -0.001534, 0.001534, -0.567573
12.7991, -0.000000, 0.010738, -0.010738, -1.687379
12.8311, -0.000000, 0.021476, -0.021476, -1.959660
12.8631, -0.000000, 0.013806, -0.013806, 0.233932
12.8951, -0.000000, 0.000000, -0.000000, 1.415097
12.9271, -0.000000, -0.010738, 0.010738, 1.530146
12.9591, -0.000000, -0.003068, 0.003068, -0.663447
12.9911, -0.000000, 0.015340, -0.015340, -2.500389
13.0231, -0.000000, 0.027612, -0.027612, -2.362330
13.0551, -0.000000, 0.018408, -0.018408, 0.207087
13.0871, -0.000000, 0.001534, -0.001534, 1.668204
13.1191, -0.000000, -0.010738, 0.010738, 1.687379
13.1511, -0.000000, -0.004602, 0.004602, -0.444854
13.1831, -0.000000, 0.012272, -0.012272, -2.220437
13.2150, -0.000000, 0.024544, -0.024544, -2.239612
13.2471, -0.000000, 0.016874, -0.016874, 0.111214
13.2791, -0.000000, 0.001534, -0.001534, 1.510971
13.3111, -0.000000, -0.010738, 0.010738, 1.687379
13.3431, -0.000000, -0.003068, 0.003068, -0.663447
